State_Code_Origin,County_Code_Origin,State_Code_Dest,County_Code_Dest,State_Abbr,Return_Num,Exmpt_Num,Aggr_AGI,,
26,163,12,086,FL,56,101,"2,012",,
26,163,12,105,FL,56,96,"2,134",,
26,163,26,069,MI,55,114,"2,311",,
26,163,39,061,OH,55,89,"28,317",,
26,163,13,063,GA,54,110,"1,254",,
26,163,26,045,MI,54,84,"1,642",,
26,163,48,453,TX,52,82,"2,518",,
26,163,29,189,MO,49,83,"2,618",,
26,163,42,003,PA,49,101,"3,028",,
26,163,26,107,MI,48,85,"1,594",,
26,163,26,143,MI,48,103,"2,091",,
26,163,15,003,HI,47,77,"1,684",,
26,163,25,017,MA,47,74,"2,362",,
26,163,06,001,CA,46,84,"1,866",,
26,163,11,001,DC,46,57,"1,501",,
26,163,12,127,FL,46,81,"2,484",,
26,163,47,149,TN,46,99,"1,500",,
26,163,53,061,WA,46,99,"2,984",,
26,163,12,015,FL,45,90,"3,028",,
26,163,48,027,TX,45,92,911,,
26,163,51,810,VA,45,107,"2,125",,
26,163,24,033,MD,44,92,"1,453",,
26,163,26,111,MI,44,75,"1,685",,
26,163,45,045,SC,44,101,"1,993",,
26,163,06,085,CA,43,84,"2,501",,
26,163,26,023,MI,43,111,"1,435",,
26,163,01,101,AL,41,91,800,,
26,163,26,087,MI,41,62,"1,526",,
26,163,04,021,AZ,40,83,"2,481",,
26,163,24,031,MD,40,68,"2,122",,
26,163,26,035,MI,40,82,"1,260",,
26,163,12,069,FL,39,74,"2,033",,
26,163,26,129,MI,39,65,"1,364",,
26,163,37,133,NC,39,63,"1,013",,
26,163,06,071,CA,38,66,"1,488",,
26,163,26,073,MI,38,56,"1,046",,
26,163,36,029,NY,38,84,"1,313",,
26,163,55,025,WI,38,74,"1,608",,
26,163,26,021,MI,37,75,"1,824",,
26,163,06,075,CA,36,51,"2,128",,
26,163,26,037,MI,36,49,993,,
26,163,48,121,TX,36,100,"2,556",,
26,163,51,710,VA,36,67,941,,
26,163,01,089,AL,35,82,"1,158",,
26,163,08,031,CO,35,56,"1,328",,
26,163,17,097,IL,35,70,"2,888",,
26,163,18,003,IN,35,76,"1,193",,
26,163,35,001,NM,35,80,944,,
26,163,37,051,NC,35,71,716,,
26,163,06,065,CA,34,54,"1,040",,
26,163,26,137,MI,34,59,"1,712",,
26,163,01,097,AL,33,75,775,,
26,163,12,081,FL,33,59,"1,944",,
26,163,36,005,NY,33,61,986,,
26,163,26,017,MI,32,50,"1,241",,
26,163,40,143,OK,32,94,"1,410",,
26,163,47,187,TN,32,89,"4,194",,
26,163,12,009,FL,31,51,"1,294",,
26,163,26,063,MI,31,50,"1,703",,
26,163,39,153,OH,31,75,"1,148",,
26,163,41,051,OR,31,42,963,,
26,163,47,125,TN,31,56,519,,
26,163,48,157,TX,31,74,"2,633",,
26,163,08,041,CO,30,46,891,,
26,163,12,117,FL,30,53,"1,309",,
26,163,17,197,IL,30,84,"2,047",,
26,163,26,103,MI,30,43,965,,
26,163,26,151,MI,30,68,"1,512",,
26,163,34,023,NJ,30,77,"1,602",,
26,163,13,051,GA,29,53,884,,
26,163,26,121,MI,29,83,"1,413",,
26,163,39,017,OH,29,73,"1,470",,
26,163,06,111,CA,28,52,"2,346",,
26,163,12,097,FL,28,59,763,,
26,163,25,025,MA,28,38,"1,403",,
26,163,26,031,MI,28,50,"1,836",,
26,163,26,051,MI,28,43,"1,179",,
26,163,27,123,MN,28,48,843,,
26,163,47,093,TN,28,42,658,,
26,163,48,085,TX,28,66,"2,412",,
26,163,48,215,TX,28,90,"1,106",,
26,163,06,067,CA,27,54,"1,110",,
26,163,17,143,IL,27,56,"1,963",,
26,163,21,067,KY,27,57,"1,356",,
26,163,26,001,MI,27,48,"1,486",,
26,163,53,053,WA,27,56,729,,
26,163,12,083,FL,26,58,"1,316",,
26,163,39,003,OH,26,60,808,,
26,163,39,063,OH,26,49,"1,745",,
26,163,39,113,OH,26,65,784,,
26,163,08,001,CO,25,40,729,,
26,163,26,157,MI,25,43,897,,
26,163,42,101,PA,25,33,631,,
26,163,08,005,CO,24,45,"1,254",,
26,163,09,003,CT,24,45,"1,659",,
26,163,26,009,MI,24,46,"1,483",,
26,163,26,101,MI,24,49,"1,149",,
26,163,39,173,OH,24,49,"1,231",,
26,163,45,051,SC,24,36,"1,069",,
26,163,12,053,FL,23,42,"1,085",,
26,163,26,155,MI,23,40,803,,
26,163,34,017,NJ,23,30,897,,
26,163,39,057,OH,23,31,804,,
26,163,13,151,GA,22,36,747,,
26,163,24,005,MD,22,43,927,,
26,163,26,007,MI,22,47,"1,226",,
26,163,28,047,MS,22,37,388,,
26,163,45,079,SC,22,54,"1,168",,
26,163,51,013,VA,22,37,"1,350",,
26,163,51,087,VA,22,41,845,,
26,163,13,223,GA,21,37,828,,
26,163,26,047,MI,21,35,"1,090",,
26,163,26,079,MI,21,31,"1,220",,
26,163,42,091,PA,21,39,"1,306",,
26,163,47,119,TN,21,50,780,,
26,163,51,161,VA,21,40,543,,
26,163,01,125,AL,20,44,548,,
26,163,10,003,DE,20,44,"1,148",,
26,163,13,215,GA,20,38,442,,
26,163,18,057,IN,20,52,"1,607",,
26,163,18,089,IN,20,44,"1,369",,
26,163,20,091,KS,20,49,"1,838",,
26,163,24,510,MD,20,31,516,,
26,163,29,095,MO,20,35,"1,387",,
26,163,36,055,NY,20,36,860,,
26,163,37,081,NC,20,46,"1,315",,
26,163,18,141,IN,19,37,875,,
26,163,26,011,MI,19,30,"1,018",,
26,163,26,133,MI,19,38,992,,
26,163,37,063,NC,19,36,540,,
26,163,37,067,NC,19,31,"1,396",,
26,163,48,491,TX,19,52,"1,071",,
26,163,12,061,FL,18,33,"1,604",,
26,163,12,073,FL,18,28,295,,
26,163,12,119,FL,18,32,"1,751",,
26,163,24,003,MD,18,28,981,,
26,163,26,029,MI,18,36,915,,
26,163,26,165,MI,18,34,741,,
26,163,28,049,MS,18,39,328,,
26,163,48,141,TX,18,40,"1,138",,
26,163,09,001,CT,17,35,"1,962",,
26,163,13,217,GA,17,29,443,,
26,163,22,071,LA,17,33,497,,
26,163,25,027,MA,17,34,968,,
26,163,26,005,MI,17,27,737,,
26,163,26,019,MI,17,36,972,,
26,163,26,033,MI,17,30,539,,
26,163,26,113,MI,17,32,"1,103",,
26,163,26,119,MI,17,32,842,,
26,163,26,159,MI,17,46,"1,229",,
26,163,27,037,MN,17,31,"1,118",,
26,163,29,183,MO,17,47,"1,717",,
26,163,34,003,NJ,17,24,"1,637",,
26,163,39,043,OH,17,30,789,,
26,163,39,093,OH,17,40,"1,478",,
26,163,40,109,OK,17,31,320,,
26,163,45,013,SC,17,30,714,,
26,163,45,035,SC,17,39,879,,
26,163,47,035,TN,17,28,812,,
26,163,47,165,TN,17,42,"1,049",,
26,163,49,035,UT,17,42,956,,
26,163,51,153,VA,17,31,767,,
26,163,51,510,VA,17,22,860,,
26,163,51,700,VA,17,24,535,,
26,163,06,013,CA,16,28,"1,254",,
26,163,22,051,LA,16,28,404,,
26,163,26,015,MI,16,37,405,,
26,163,26,061,MI,16,28,511,,
26,163,26,135,MI,16,30,514,,
26,163,41,067,OR,16,28,614,,
26,163,01,003,AL,15,26,579,,
26,163,08,035,CO,15,33,"1,312",,
26,163,09,009,CT,15,29,"1,149",,
26,163,12,017,FL,15,27,"1,386",,
26,163,12,033,FL,15,30,463,,
26,163,12,111,FL,15,21,"1,250",,
26,163,13,097,GA,15,38,583,,
26,163,13,247,GA,15,31,351,,
26,163,17,161,IL,15,32,700,,
26,163,32,031,NV,15,28,879,,
26,163,39,041,OH,15,40,"1,307",,
26,163,39,151,OH,15,37,819,,
26,163,42,029,PA,15,31,"1,494",,
26,163,48,039,TX,15,30,757,,
26,163,48,339,TX,15,37,"2,318",,
26,163,05,119,AR,14,32,558,,
26,163,06,019,CA,14,24,318,,
26,163,18,063,IN,14,28,774,,
26,163,26,039,MI,14,31,"1,085",,
26,163,42,045,PA,14,25,421,,
26,163,55,133,WI,14,30,"1,100",,
26,163,04,003,AZ,13,21,319,,
26,163,06,081,CA,13,18,683,,
26,163,12,085,FL,13,20,"1,448",,
26,163,21,015,KY,13,32,"1,028",,
26,163,22,103,LA,13,27,231,,
26,163,25,021,MA,13,29,528,,
26,163,28,059,MS,13,38,875,,
26,163,29,510,MO,13,26,290,,
26,163,36,119,NY,13,22,740,,
26,163,39,165,OH,13,31,"1,570",,
26,163,47,065,TN,13,26,524,,
26,163,01,081,AL,12,33,561,,
26,163,04,025,AZ,12,20,850,,
26,163,12,005,FL,12,17,286,,
26,163,12,019,FL,12,22,706,,
26,163,13,153,GA,12,32,542,,
26,163,17,089,IL,12,20,"1,186",,
26,163,17,111,IL,12,22,917,,
26,163,18,039,IN,12,24,480,,
26,163,18,081,IN,12,29,823,,
26,163,19,153,IA,12,23,562,,
26,163,21,093,KY,12,23,476,,
26,163,22,033,LA,12,30,365,,
26,163,24,027,MD,12,25,"1,006",,
26,163,25,009,MA,12,23,539,,
26,163,26,067,MI,12,22,429,,
26,163,26,123,MI,12,24,761,,
26,163,28,033,MS,12,25,484,,
26,163,34,031,NJ,12,25,514,,
26,163,37,097,NC,12,23,780,,
26,163,45,083,SC,12,23,482,,
26,163,48,245,TX,12,31,455,,
26,163,51,041,VA,12,24,633,,
26,163,51,107,VA,12,15,896,,
26,163,01,055,AL,11,31,390,,
26,163,12,109,FL,11,25,716,,
26,163,13,015,GA,11,24,515,,
26,163,13,117,GA,11,25,"1,508",,
26,163,13,245,GA,11,21,393,,
26,163,17,113,IL,11,25,"1,028",,
26,163,18,105,IN,11,21,686,,
26,163,18,157,IN,11,37,592,,
26,163,20,061,KS,11,17,151,,
26,163,21,047,KY,11,18,160,,
26,163,26,105,MI,11,21,431,,
26,163,26,117,MI,11,23,468,,
26,163,26,141,MI,11,24,425,,
26,163,34,021,NJ,11,24,"1,094",,
26,163,37,071,NC,11,19,407,,
26,163,42,017,PA,11,22,866,,
26,163,45,015,SC,11,18,855,,
26,163,45,091,SC,11,33,557,,
26,163,47,113,TN,11,27,618,,
26,163,51,760,VA,11,17,290,,
26,163,02,090,AK,10,18,134,,
26,163,04,015,AZ,10,21,365,,
26,163,06,099,CA,10,22,615,,
26,163,08,013,CO,10,16,578,,
26,163,08,069,CO,10,15,529,,
26,163,09,011,CT,10,17,949,,
26,163,12,001,FL,10,24,413,,
26,163,13,021,GA,10,24,300,,
26,163,13,179,GA,10,19,303,,
26,163,17,163,IL,10,21,336,,
26,163,21,125,KY,10,21,269,,
26,163,21,235,KY,10,22,341,,
26,163,26,085,MI,10,21,531,,
26,163,26,097,MI,10,17,264,,
26,163,34,013,NJ,10,23,344,,
26,163,34,027,NJ,10,22,898,,
26,163,36,067,NY,10,18,435,,
26,163,45,007,SC,10,21,617,,
26,163,45,019,SC,10,19,463,,
26,163,47,011,TN,10,16,387,,
26,163,47,155,TN,10,17,339,,
26,163,57,003,FR,10,23,483,,
26,163,58,000,SS,79,144,"4,220",,
26,163,59,000,DS,"2,935","6,047","127,218",,
26,163,59,001,DS,344,660,"17,492",,
26,163,59,003,DS,710,"1,510","36,499",,
26,163,59,005,DS,"1,518","3,186","57,423",,
26,163,59,007,DS,363,691,"15,804",,
26,163,57,009,FR,190,406,"12,544",,
26,165,96,000,MI,863,"1,625","27,627",,
26,165,97,000,MI,863,"1,625","27,627",,
26,165,97,001,MI,604,"1,149","18,422",,
26,165,97,003,MI,259,476,"9,204",,
26,165,98,000,MI,d,d,d,,
26,165,26,165,MI,"11,460","25,291","481,113",,
26,165,26,055,MI,120,219,"3,878",,
26,165,26,113,MI,103,194,"2,302",,
26,165,26,133,MI,68,154,"1,626",,
26,165,26,081,MI,40,63,"1,565",,
26,165,26,101,MI,24,56,570,,
26,165,26,019,MI,19,37,592,,
26,165,26,125,MI,17,31,901,,
26,165,26,077,MI,13,18,283,,
26,165,26,065,MI,11,17,313,,
26,165,26,049,MI,10,20,435,,
26,165,26,085,MI,10,14,217,,
26,165,26,099,MI,10,22,458,,
26,165,26,139,MI,10,20,335,,
26,165,58,000,SS,149,284,"4,948",,
26,165,59,000,DS,259,476,"9,204",,
