State_Code_Dest,County_Code_Dest,State_Code_Origin,County_Code_Origin,State_Abbrv,County_Name,Return_Num,Exmpt_Num,Aggr_AGI,,
26,119,58,000,SS,Other Flows - Same State,92,174,"3,852",,
26,119,59,000,DS,Other Flows - Diff State,61,113,"1,782",,
26,121,96,000,MI,Muskegon County Tot Mig-US & For,"2,574","4,666","84,740",,
26,121,97,000,MI,Muskegon County Tot Mig-US,"2,559","4,642","84,417",,
26,121,97,001,MI,Muskegon County Tot Mig-Same St,"1,916","3,455","62,381",,
26,121,97,003,MI,Muskegon County Tot Mig-Diff St,643,"1,187","22,037",,
26,121,98,000,MI,Muskegon County Tot Mig-Foreign,15,24,322,,
26,121,26,121,MI,Muskegon County Non-Migrants,"62,427","137,433","2,854,536",,
26,121,26,139,MI,Ottawa County,660,"1,195","21,694",,
26,121,26,081,MI,Kent County,317,550,"11,135",,
26,121,26,127,MI,Oceana County,180,332,"4,570",,
26,121,26,123,MI,Newaygo County,179,357,"4,995",,
26,121,26,077,MI,Kalamazoo County,45,63,"1,455",,
26,121,26,125,MI,Oakland County,36,59,"1,634",,
26,121,17,031,IL,Cook County,34,71,"1,253",,
26,121,26,005,MI,Allegan County,34,76,"1,212",,
26,121,26,065,MI,Ingham County,32,49,"2,071",,
26,121,26,161,MI,Washtenaw County,31,48,"1,045",,
26,121,26,105,MI,Mason County,29,45,977,,
26,121,26,049,MI,Genesee County,28,57,"1,276",,
26,121,26,163,MI,Wayne County,27,56,581,,
26,121,26,117,MI,Montcalm County,23,47,476,,
26,121,26,107,MI,Mecosta County,22,36,383,,
26,121,26,101,MI,Manistee County,17,31,386,,
26,121,26,067,MI,Ionia County,15,32,623,,
26,121,04,013,AZ,Maricopa County,14,22,471,,
26,121,26,073,MI,Isabella County,13,18,510,,
26,121,26,099,MI,Macomb County,13,26,848,,
26,121,06,037,CA,Los Angeles County,12,23,349,,
26,121,26,045,MI,Eaton County,12,17,413,,
26,121,26,055,MI,Grand Traverse County,12,23,418,,
26,121,26,075,MI,Jackson County,11,17,328,,
26,121,58,000,SS,Other Flows - Same State,180,321,"5,350",,
26,121,59,000,DS,Other Flows - Diff State,583,"1,071","19,964",,
26,121,59,001,DS,Other Flows - Northeast,50,94,"1,734",,
26,121,59,003,DS,Other Flows - Midwest,172,327,"7,381",,
26,121,59,005,DS,Other Flows - South,262,485,"7,350",,
26,121,59,007,DS,Other Flows - West,99,165,"3,499",,
26,121,57,009,FR,Foreign - Other flows,15,24,322,,
26,123,96,000,MI,Newaygo County Tot Mig-US & For,"1,085","2,228","33,750",,
26,123,97,000,MI,Newaygo County Tot Mig-US,"1,085","2,228","33,750",,
26,123,97,001,MI,Newaygo County Tot Mig-Same St,880,"1,789","28,365",,
26,123,97,003,MI,Newaygo County Tot Mig-Diff St,205,439,"5,385",,
26,123,98,000,MI,Newaygo County Tot Mig-Foreign,d,d,d,,
26,123,26,123,MI,Newaygo County Non-Migrants,"17,413","40,019","753,412",,
26,123,26,081,MI,Kent County,324,637,"11,141",,
26,123,26,121,MI,Muskegon County,148,281,"3,887",,
26,123,26,139,MI,Ottawa County,64,121,"2,441",,
26,123,26,107,MI,Mecosta County,62,143,"1,663",,
26,123,26,127,MI,Oceana County,56,125,"1,642",,
26,123,26,117,MI,Montcalm County,51,117,"1,389",,
26,123,58,000,SS,Other Flows - Same State,175,365,"6,205",,
26,123,59,000,DS,Other Flows - Diff State,205,439,"5,385",,
26,125,96,000,MI,Oakland County Tot Mig-US & For,"26,945","48,171","1,300,391",,
26,125,97,000,MI,Oakland County Tot Mig-US,"26,176","46,873","1,264,189",,
26,125,97,001,MI,Oakland County Tot Mig-Same St,"19,591","34,660","814,469",,
26,125,97,003,MI,Oakland County Tot Mig-Diff St,"6,585","12,213","449,720",,
26,125,98,000,MI,Oakland County Tot Mig-Foreign,769,"1,298","36,201",,
26,125,26,125,MI,Oakland County Non-Migrants,"449,005","966,674","37,965,589",,
26,125,26,163,MI,Wayne County,"9,263","17,816","372,591",,
26,125,26,099,MI,Macomb County,"4,616","7,943","201,298",,
26,125,26,049,MI,Genesee County,986,"1,647","41,640",,
26,125,26,161,MI,Washtenaw County,736,"1,143","38,560",,
26,125,26,093,MI,Livingston County,723,"1,144","29,548",,
26,125,26,065,MI,Ingham County,399,553,"20,541",,
26,125,17,031,IL,Cook County,374,565,"26,919",,
26,125,26,087,MI,Lapeer County,347,606,"13,511",,
26,125,26,081,MI,Kent County,250,374,"10,406",,
26,125,26,147,MI,St Clair County,223,344,"8,761",,
26,125,26,077,MI,Kalamazoo County,164,225,"6,649",,
26,125,06,037,CA,Los Angeles County,154,255,"7,789",,
26,125,04,013,AZ,Maricopa County,148,274,"7,646",,
26,125,26,145,MI,Saginaw County,143,221,"5,780",,
26,125,39,035,OH,Cuyahoga County,110,183,"7,319",,
26,125,26,115,MI,Monroe County,96,151,"4,567",,
26,125,06,073,CA,San Diego County,95,183,"4,543",,
26,125,39,049,OH,Franklin County,87,176,"6,301",,
26,125,32,003,NV,Clark County,81,125,"3,505",,
26,125,26,073,MI,Isabella County,76,103,"1,721",,
26,125,26,075,MI,Jackson County,73,123,"2,698",,
26,125,36,061,NY,New York County,73,105,"4,935",,
26,125,06,059,CA,Orange County,69,153,"8,962",,
26,125,26,155,MI,Shiawassee County,69,94,"2,558",,
26,125,39,095,OH,Lucas County,68,109,"3,521",,
26,125,17,043,IL,Dupage County,67,132,"4,955",,
26,125,26,017,MI,Bay County,65,85,"2,511",,
26,125,12,011,FL,Broward County,63,96,"3,002",,
26,125,26,055,MI,Grand Traverse County,62,93,"2,016",,
26,125,26,139,MI,Ottawa County,62,105,"2,914",,
26,125,12,103,FL,Pinellas County,61,91,"2,519",,
26,125,26,045,MI,Eaton County,61,91,"2,549",,
26,125,12,099,FL,Palm Beach County,60,103,"5,425",,
26,125,26,157,MI,Tuscola County,56,81,"1,717",,
26,125,57,005,FR,Foreign - APO/FPO ZIPs,55,76,"1,504",,
26,125,12,071,FL,Lee County,53,75,"5,399",,
26,125,26,037,MI,Clinton County,53,70,"2,308",,
26,125,42,003,PA,Allegheny County,52,90,"3,638",,
26,125,26,111,MI,Midland County,51,74,"1,386",,
26,125,26,151,MI,Sanilac County,50,77,"1,768",,
26,125,39,061,OH,Hamilton County,48,73,"2,540",,
26,125,48,201,TX,Harris County,47,85,"3,782",,
26,125,12,095,FL,Orange County,46,87,"2,531",,
26,125,18,097,IN,Marion County,46,70,"2,325",,
26,125,27,053,MN,Hennepin County,46,92,"3,834",,
26,125,26,063,MI,Huron County,45,61,"1,976",,
26,125,29,189,MO,St Louis County,44,106,"4,419",,
26,125,37,119,NC,Mecklenburg County,44,81,"3,736",,
26,125,12,057,FL,Hillsborough County,43,77,"3,382",,
26,125,53,033,WA,King County,43,75,"2,554",,
26,125,26,143,MI,Roscommon County,38,49,"1,073",,
26,125,12,115,FL,Sarasota County,37,53,"1,038",,
26,125,26,091,MI,Lenawee County,37,59,"1,394",,
26,125,39,113,OH,Montgomery County,37,78,"2,572",,
26,125,39,153,OH,Summit County,37,74,"3,847",,
26,125,48,113,TX,Dallas County,37,72,"3,409",,
26,125,51,059,VA,Fairfax County,37,79,"3,377",,
26,125,26,051,MI,Gladwin County,36,55,"1,167",,
26,125,12,086,FL,Miami Dade County,35,60,"4,352",,
26,125,12,101,FL,Pasco County,35,76,"1,640",,
26,125,15,003,HI,Honolulu County,35,65,974,,
26,125,26,121,MI,Muskegon County,35,63,"1,099",,
26,125,06,085,CA,Santa Clara County,33,70,"2,491",,
26,125,18,057,IN,Hamilton County,33,81,"4,246",,
26,125,26,005,MI,Allegan County,33,52,"1,622",,
26,125,26,025,MI,Calhoun County,33,57,"1,930",,
26,125,26,031,MI,Cheboygan County,33,49,"1,068",,
26,125,26,047,MI,Emmet County,33,65,"2,274",,
26,125,13,121,GA,Fulton County,32,63,"3,184",,
26,125,25,017,MA,Middlesex County,32,52,"3,385",,
26,125,47,157,TN,Shelby County,32,70,"2,204",,
26,125,48,439,TX,Tarrant County,32,78,"2,830",,
26,125,18,003,IN,Allen County,31,65,"3,189",,
26,125,36,047,NY,Kings County,31,61,"1,249",,
26,125,55,025,WI,Dane County,31,54,"2,050",,
26,125,13,067,GA,Cobb County,30,47,"1,098",,
26,125,17,197,IL,Will County,30,95,"3,649",,
26,125,36,029,NY,Erie County,30,62,"2,176",,
26,125,06,001,CA,Alameda County,29,65,"2,255",,
26,125,26,103,MI,Marquette County,29,41,693,,
26,125,26,137,MI,Otsego County,29,44,980,,
26,125,08,031,CO,Denver County,28,44,"3,975",,
26,125,13,135,GA,Gwinnett County,28,55,"1,806",,
26,125,26,035,MI,Clare County,28,48,734,,
26,125,47,037,TN,Davidson County,28,49,"1,502",,
26,125,24,031,MD,Montgomery County,27,50,"2,577",,
26,125,26,021,MI,Berrien County,27,53,"2,210",,
26,125,26,069,MI,Iosco County,27,49,909,,
26,125,26,107,MI,Mecosta County,27,42,"1,075",,
26,125,36,055,NY,Monroe County,27,63,"2,514",,
26,125,37,183,NC,Wake County,27,47,"1,284",,
26,125,42,101,PA,Philadelphia County,27,30,"1,222",,
26,125,17,097,IL,Lake County,26,66,"2,784",,
26,125,26,007,MI,Alpena County,26,41,860,,
26,125,26,129,MI,Ogemaw County,26,45,770,,
26,125,04,019,AZ,Pima County,25,43,"1,588",,
26,125,06,075,CA,San Francisco County,25,32,"1,389",,
26,125,37,133,NC,Onslow County,25,39,585,,
26,125,51,810,VA,Virginia Beach city,25,57,"1,165",,
26,125,55,079,WI,Milwaukee County,25,42,"1,382",,
26,125,12,021,FL,Collier County,24,42,"2,402",,
26,125,12,031,FL,Duval County,24,44,"1,112",,
26,125,25,025,MA,Suffolk County,24,31,"2,197",,
26,125,11,001,DC,District of Columbia,23,26,"1,420",,
26,125,24,005,MD,Baltimore County,23,55,"1,299",,
26,125,26,011,MI,Arenac County,23,38,724,,
26,125,26,059,MI,Hillsdale County,23,44,789,,
26,125,36,081,NY,Queens County,23,42,"1,508",,
26,125,48,085,TX,Collin County,23,49,"3,745",,
26,125,20,091,KS,Johnson County,22,51,"3,120",,
26,125,26,165,MI,Wexford County,22,41,749,,
26,125,34,023,NJ,Middlesex County,22,52,"1,164",,
26,125,42,091,PA,Montgomery County,22,42,"2,257",,
26,125,06,065,CA,Riverside County,21,35,"1,189",,
26,125,08,005,CO,Arapahoe County,21,41,"1,041",,
26,125,10,003,DE,New Castle County,21,44,"1,940",,
26,125,17,143,IL,Peoria County,21,40,"1,139",,
26,125,26,009,MI,Antrim County,21,31,"1,250",,
26,125,26,061,MI,Houghton County,21,30,609,,
26,125,26,067,MI,Ionia County,21,28,870,,
26,125,29,095,MO,Jackson County,21,26,545,,
26,125,48,029,TX,Bexar County,21,44,"1,104",,
26,125,09,003,CT,Hartford County,20,41,"2,891",,
26,125,12,105,FL,Polk County,20,36,581,,
26,125,21,111,KY,Jefferson County,20,29,774,,
26,125,39,173,OH,Wood County,20,37,"1,423",,
26,125,49,035,UT,Salt Lake County,20,42,"1,134",,
26,125,06,067,CA,Sacramento County,19,41,"1,260",,
26,125,06,071,CA,San Bernardino County,19,33,849,,
26,125,12,081,FL,Manatee County,19,33,"1,176",,
26,125,12,127,FL,Volusia County,19,37,882,,
26,125,13,089,GA,Dekalb County,19,33,978,,
26,125,26,029,MI,Charlevoix County,19,23,"1,273",,
26,125,41,051,OR,Multnomah County,19,29,636,,
26,125,45,045,SC,Greenville County,19,44,"2,727",,
26,125,48,121,TX,Denton County,19,47,"1,876",,
26,125,09,001,CT,Fairfield County,18,39,"4,547",,
26,125,12,117,FL,Seminole County,18,42,"1,925",,
26,125,55,133,WI,Waukesha County,18,41,"2,120",,
26,125,12,009,FL,Brevard County,17,26,663,,
26,125,12,015,FL,Charlotte County,17,31,455,,
26,125,17,089,IL,Kane County,17,52,"1,680",,
26,125,27,123,MN,Ramsey County,17,29,"1,132",,
26,125,48,141,TX,El Paso County,17,49,"1,481",,
26,125,53,061,WA,Snohomish County,17,27,936,,
26,125,01,089,AL,Madison County,16,32,"9,187",,
26,125,18,089,IN,Lake County,16,24,"1,235",,
26,125,25,021,MA,Norfolk County,16,38,"1,778",,
26,125,26,119,MI,Montmorency County,16,25,420,,
26,125,48,453,TX,Travis County,16,30,922,,
26,125,18,105,IN,Monroe County,15,27,703,,
26,125,18,141,IN,St Joseph County,15,18,813,,
26,125,26,089,MI,Leelanau County,15,24,533,,
26,125,26,141,MI,Presque Isle County,15,20,289,,
26,125,26,159,MI,Van Buren County,15,19,855,,
26,125,45,079,SC,Richland County,15,30,934,,
26,125,51,710,VA,Norfolk city,15,29,673,,
26,125,53,053,WA,Pierce County,15,33,760,,
26,125,01,101,AL,Montgomery County,14,27,485,,
26,125,08,013,CO,Boulder County,14,27,931,,
26,125,08,041,CO,El Paso County,14,36,458,,
26,125,18,157,IN,Tippecanoe County,14,21,537,,
26,125,26,033,MI,Chippewa County,14,22,486,,
26,125,26,057,MI,Gratiot County,14,18,465,,
26,125,34,003,NJ,Bergen County,14,31,"1,292",,
26,125,45,019,SC,Charleston County,14,23,337,,
26,125,08,035,CO,Douglas County,13,22,"1,643",,
26,125,09,009,CT,New Haven County,13,29,"1,109",,
26,125,13,051,GA,Chatham County,13,24,505,,
26,125,17,019,IL,Champaign County,13,19,425,,
26,125,21,067,KY,Fayette County,13,25,823,,
26,125,24,033,MD,Prince George's County,13,14,754,,
26,125,36,119,NY,Westchester County,13,29,750,,
26,125,47,093,TN,Knox County,13,24,513,,
26,125,12,053,FL,Hernando County,12,22,550,,
26,125,12,069,FL,Lake County,12,18,515,,
26,125,12,111,FL,St Lucie County,12,21,595,,
26,125,24,003,MD,Anne Arundel County,12,20,635,,
26,125,26,001,MI,Alcona County,12,16,355,,
26,125,26,039,MI,Crawford County,12,14,193,,
26,125,26,149,MI,St Joseph County,12,20,316,,
26,125,36,059,NY,Nassau County,12,28,725,,
26,125,36,103,NY,Suffolk County,12,21,"1,123",,
26,125,37,081,NC,Guilford County,12,34,"1,847",,
26,125,39,057,OH,Greene County,12,20,439,,
26,125,39,063,OH,Hancock County,12,22,615,,
26,125,48,027,TX,Bell County,12,26,429,,
26,125,51,013,VA,Arlington County,12,16,"1,038",,
26,125,51,550,VA,Chesapeake city,12,40,663,,
26,125,06,081,CA,San Mateo County,11,23,"1,044",,
26,125,06,111,CA,Ventura County,11,26,777,,
26,125,12,083,FL,Marion County,11,21,278,,
26,125,17,113,IL,Mclean County,11,31,655,,
26,125,22,033,LA,East Baton Rouge Parish,11,21,364,,
26,125,25,027,MA,Worcester County,11,22,687,,
26,125,26,117,MI,Montcalm County,11,18,316,,
26,125,26,127,MI,Oceana County,11,14,305,,
26,125,29,183,MO,St Charles County,11,21,"1,019",,
26,125,36,005,NY,Bronx County,11,21,287,,
26,125,37,051,NC,Cumberland County,11,17,276,,
26,125,39,103,OH,Medina County,11,21,609,,
26,125,41,067,OR,Washington County,11,24,"1,040",,
26,125,48,215,TX,Hidalgo County,11,28,262,,
26,125,51,153,VA,Prince William County,11,26,"1,638",,
26,125,55,009,WI,Brown County,11,22,562,,
26,125,08,059,CO,Jefferson County,10,20,604,,
26,125,12,109,FL,St Johns County,10,17,358,,
26,125,18,005,IN,Bartholomew County,10,29,913,,
26,125,24,027,MD,Howard County,10,16,913,,
26,125,26,019,MI,Benzie County,10,20,284,,
26,125,26,079,MI,Kalkaska County,10,15,206,,
26,125,27,037,MN,Dakota County,10,19,742,,
26,125,31,055,NE,Douglas County,10,23,635,,
26,125,37,021,NC,Buncombe County,10,22,822,,
26,125,39,017,OH,Butler County,10,13,461,,
26,125,39,041,OH,Delaware County,10,24,755,,
26,125,42,049,PA,Erie County,10,19,480,,
26,125,47,119,TN,Maury County,10,23,666,,
26,125,51,510,VA,Alexandria city,10,17,631,,
26,125,58,000,SS,Other Flows - Same State,108,144,"3,354",,
26,125,59,000,DS,Other Flows - Diff State,"2,015","3,767","121,725",,
26,125,59,001,DS,Other Flows - Northeast,341,654,"27,373",,
26,125,59,003,DS,Other Flows - Midwest,537,964,"29,886",,
26,125,59,005,DS,Other Flows - South,860,"1,630","47,019",,
26,125,59,007,DS,Other Flows - West,277,519,"17,447",,
26,125,57,009,FR,Foreign - Other flows,714,"1,222","34,697",,
26,127,96,000,MI,Oceana County Tot Mig-US & For,573,"1,188","18,601",,
26,127,97,000,MI,Oceana County Tot Mig-US,573,"1,188","18,601",,
26,127,97,001,MI,Oceana County Tot Mig-Same St,413,838,"13,817",,
26,127,97,003,MI,Oceana County Tot Mig-Diff St,160,350,"4,784",,
26,127,98,000,MI,Oceana County Tot Mig-Foreign,d,d,d,,
26,127,26,127,MI,Oceana County Non-Migrants,"9,605","21,742","407,372",,
26,127,26,121,MI,Muskegon County,144,302,"3,898",,
26,127,26,123,MI,Newaygo County,51,120,"1,072",,
26,127,26,081,MI,Kent County,47,89,"2,165",,
26,127,26,139,MI,Ottawa County,31,66,"1,314",,
26,127,26,105,MI,Mason County,30,58,623,,
26,127,48,215,TX,Hidalgo County,12,31,158,,
26,127,58,000,SS,Other Flows - Same State,110,203,"4,745",,
26,127,59,000,DS,Other Flows - Diff State,148,319,"4,626",,
26,127,59,001,DS,Other Flows - Northeast,10,23,194,,
26,127,59,003,DS,Other Flows - Midwest,53,92,"2,085",,
26,127,59,005,DS,Other Flows - South,59,161,"1,445",,
26,127,59,007,DS,Other Flows - West,26,43,901,,
26,129,96,000,MI,Ogemaw County Tot Mig-US & For,508,967,"19,246",,
26,129,97,000,MI,Ogemaw County Tot Mig-US,508,967,"19,246",,
26,129,97,001,MI,Ogemaw County Tot Mig-Same St,398,745,"15,946",,
26,129,97,003,MI,Ogemaw County Tot Mig-Diff St,110,222,"3,301",,
26,129,98,000,MI,Ogemaw County Tot Mig-Foreign,d,d,d,,
26,129,26,129,MI,Ogemaw County Non-Migrants,"8,048","16,713","301,107",,
26,129,26,049,MI,Genesee County,40,90,839,,
26,129,26,163,MI,Wayne County,38,68,"1,384",,
26,129,26,069,MI,Iosco County,32,60,721,,
26,129,26,051,MI,Gladwin County,29,50,656,,
26,129,26,011,MI,Arenac County,28,61,620,,
26,129,26,143,MI,Roscommon County,27,58,762,,
26,129,26,099,MI,Macomb County,25,34,973,,
26,129,26,125,MI,Oakland County,21,36,"3,448",,
26,129,26,017,MI,Bay County,19,30,"2,015",,
26,129,26,135,MI,Oscoda County,16,33,386,,
26,129,26,145,MI,Saginaw County,14,25,396,,
26,129,26,157,MI,Tuscola County,12,25,383,,
26,129,58,000,SS,Other Flows - Same State,97,175,"3,362",,
26,129,59,000,DS,Other Flows - Diff State,110,222,"3,301",,
26,131,96,000,MI,Ontonagon Count Tot Mig-US & For,131,209,"4,346",,
26,131,97,000,MI,Ontonagon Count Tot Mig-US,131,209,"4,346",,
26,131,97,001,MI,Ontonagon Count Tot Mig-Same St,69,106,"1,820",,
26,131,97,003,MI,Ontonagon Count Tot Mig-Diff St,62,103,"2,527",,
26,131,98,000,MI,Ontonagon Count Tot Mig-Foreign,d,d,d,,
26,131,26,131,MI,Ontonagon Count Non-Migrants,"2,760","5,447","106,108",,
26,131,26,061,MI,Houghton County,16,25,252,,
26,131,26,053,MI,Gogebic County,11,15,243,,
26,131,58,000,SS,Other Flows - Same State,42,66,"1,325",,
26,131,59,000,DS,Other Flows - Diff State,62,103,"2,527",,
26,133,96,000,MI,Osceola County Tot Mig-US & For,612,"1,260","17,613",,
26,133,97,000,MI,Osceola County Tot Mig-US,612,"1,260","17,613",,
26,133,97,001,MI,Osceola County Tot Mig-Same St,515,"1,045","14,359",,
26,133,97,003,MI,Osceola County Tot Mig-Diff St,97,215,"3,254",,
26,133,98,000,MI,Osceola County Tot Mig-Foreign,d,d,d,,
26,133,26,133,MI,Osceola County Non-Migrants,"8,283","18,496","327,242",,
26,133,26,107,MI,Mecosta County,96,196,"2,484",,
26,133,26,165,MI,Wexford County,83,171,"1,953",,
26,133,26,081,MI,Kent County,41,82,"1,054",,
26,133,26,085,MI,Lake County,41,86,963,,
26,133,26,113,MI,Missaukee County,29,68,622,,
26,133,26,163,MI,Wayne County,21,30,559,,
26,133,26,049,MI,Genesee County,16,31,694,,
26,133,26,035,MI,Clare County,14,34,415,,
26,133,26,055,MI,Grand Traverse County,14,28,318,,
26,133,26,125,MI,Oakland County,14,21,665,,
26,133,26,123,MI,Newaygo County,12,31,198,,
26,133,26,073,MI,Isabella County,11,21,304,,
26,133,58,000,SS,Other Flows - Same State,123,246,"4,128",,
26,133,59,000,DS,Other Flows - Diff State,97,215,"3,254",,
26,135,96,000,MI,Oscoda County Tot Mig-US & For,215,397,"6,785",,
26,135,97,000,MI,Oscoda County Tot Mig-US,215,397,"6,785",,
26,135,97,001,MI,Oscoda County Tot Mig-Same St,167,309,"5,343",,
26,135,97,003,MI,Oscoda County Tot Mig-Diff St,48,88,"1,442",,
26,135,98,000,MI,Oscoda County Tot Mig-Foreign,d,d,d,,
26,135,26,135,MI,Oscoda County Non-Migrants,"3,202","6,745","107,312",,
26,135,26,099,MI,Macomb County,20,40,758,,
26,135,26,125,MI,Oakland County,18,28,382,,
26,135,26,163,MI,Wayne County,13,17,325,,
26,135,26,039,MI,Crawford County,10,27,370,,
26,135,26,049,MI,Genesee County,10,17,276,,
26,135,58,000,SS,Other Flows - Same State,96,180,"3,231",,
26,135,59,000,DS,Other Flows - Diff State,48,88,"1,442",,
26,137,96,000,MI,Otsego County Tot Mig-US & For,621,"1,132","21,827",,
26,137,97,000,MI,Otsego County Tot Mig-US,621,"1,132","21,827",,
26,137,97,001,MI,Otsego County Tot Mig-Same St,490,881,"16,102",,
26,137,97,003,MI,Otsego County Tot Mig-Diff St,131,251,"5,726",,
26,137,98,000,MI,Otsego County Tot Mig-Foreign,d,d,d,,
26,137,26,137,MI,Otsego County Non-Migrants,"9,223","20,074","438,575",,
26,137,26,039,MI,Crawford County,37,61,"1,004",,
26,137,26,009,MI,Antrim County,31,55,"1,063",,
26,137,26,119,MI,Montmorency County,31,60,768,,
26,137,26,125,MI,Oakland County,30,43,"1,167",,
26,137,26,163,MI,Wayne County,26,65,"1,255",,
26,137,26,029,MI,Charlevoix County,24,39,755,,
26,137,26,099,MI,Macomb County,24,45,"1,199",,
26,137,26,031,MI,Cheboygan County,20,48,503,,
26,137,26,143,MI,Roscommon County,18,28,455,,
26,137,26,081,MI,Kent County,17,23,591,,
26,137,26,047,MI,Emmet County,16,28,665,,
26,137,26,007,MI,Alpena County,14,26,310,,
26,137,26,049,MI,Genesee County,13,16,308,,
26,137,26,055,MI,Grand Traverse County,12,20,339,,
26,137,26,079,MI,Kalkaska County,10,19,334,,
26,137,58,000,SS,Other Flows - Same State,167,305,"5,387",,
26,137,59,000,DS,Other Flows - Diff State,131,251,"5,726",,
26,139,96,000,MI,Ottawa County Tot Mig-US & For,"5,687","10,839","237,497",,
26,139,97,000,MI,Ottawa County Tot Mig-US,"5,632","10,727","235,527",,
26,139,97,001,MI,Ottawa County Tot Mig-Same St,"4,341","8,036","164,854",,
26,139,97,003,MI,Ottawa County Tot Mig-Diff St,"1,291","2,691","70,673",,
26,139,98,000,MI,Ottawa County Tot Mig-Foreign,55,112,"1,970",,
26,139,26,139,MI,Ottawa County Non-Migrants,"90,413","216,985","5,744,025",,
26,139,26,081,MI,Kent County,"1,965","3,689","79,101",,
26,139,26,005,MI,Allegan County,639,"1,232","19,565",,
26,139,26,121,MI,Muskegon County,596,"1,080","18,484",,
26,139,26,077,MI,Kalamazoo County,101,179,"4,875",,
26,139,17,031,IL,Cook County,76,140,"3,557",,
26,139,26,125,MI,Oakland County,72,118,"3,299",,
26,139,26,163,MI,Wayne County,63,123,"3,436",,
26,139,26,065,MI,Ingham County,60,107,"2,085",,
26,139,26,123,MI,Newaygo County,54,111,"1,565",,
26,139,26,049,MI,Genesee County,52,95,"1,549",,
26,139,26,099,MI,Macomb County,48,72,"2,476",,
26,139,26,159,MI,Van Buren County,46,98,"1,752",,
26,139,48,215,TX,Hidalgo County,38,95,779,,
26,139,26,021,MI,Berrien County,37,63,"1,215",,
26,139,26,117,MI,Montcalm County,35,61,978,,
26,139,26,127,MI,Oceana County,30,51,855,,
26,139,26,161,MI,Washtenaw County,30,51,"3,097",,
26,139,26,145,MI,Saginaw County,28,55,807,,
26,139,26,015,MI,Barry County,26,61,"1,252",,
26,139,26,067,MI,Ionia County,26,44,756,,
26,139,06,037,CA,Los Angeles County,25,41,"1,321",,
26,139,26,105,MI,Mason County,25,55,630,,
26,139,26,055,MI,Grand Traverse County,24,35,"2,191",,
26,139,04,013,AZ,Maricopa County,23,39,991,,
26,139,26,045,MI,Eaton County,22,39,991,,
26,139,26,075,MI,Jackson County,22,37,"1,061",,
26,139,26,093,MI,Livingston County,22,40,"1,287",,
26,139,17,043,IL,Dupage County,21,41,"1,450",,
26,139,06,073,CA,San Diego County,19,30,630,,
26,139,26,073,MI,Isabella County,19,27,499,,
26,139,26,107,MI,Mecosta County,19,40,675,,
26,139,57,005,FR,Foreign - APO/FPO ZIPs,19,34,868,,
26,139,12,071,FL,Lee County,18,21,"2,908",,
26,139,26,111,MI,Midland County,18,36,"1,163",,
26,139,39,049,OH,Franklin County,15,33,313,,
26,139,26,103,MI,Marquette County,13,20,441,,
26,139,26,025,MI,Calhoun County,12,19,643,,
26,139,06,059,CA,Orange County,11,17,294,,
26,139,12,011,FL,Broward County,11,15,261,,
26,139,15,003,HI,Honolulu County,11,21,453,,
26,139,26,037,MI,Clinton County,11,18,888,,
26,139,26,091,MI,Lenawee County,11,17,647,,
26,139,27,053,MN,Hennepin County,11,27,932,,
26,139,06,071,CA,San Bernardino County,10,19,254,,
26,139,08,041,CO,El Paso County,10,19,288,,
26,139,12,057,FL,Hillsborough County,10,17,240,,
26,139,18,003,IN,Allen County,10,18,444,,
26,139,18,097,IN,Marion County,10,13,275,,
26,139,26,057,MI,Gratiot County,10,16,282,,
26,139,26,085,MI,Lake County,10,21,362,,
26,139,26,133,MI,Osceola County,10,15,287,,
26,139,26,165,MI,Wexford County,10,20,427,,
26,139,48,113,TX,Dallas County,10,27,404,,
26,139,53,033,WA,King County,10,18,296,,
26,139,58,000,SS,Other Flows - Same State,175,291,"5,233",,
26,139,59,000,DS,Other Flows - Diff State,942,"2,040","54,583",,
26,139,59,001,DS,Other Flows - Northeast,126,271,"6,103",,
26,139,59,003,DS,Other Flows - Midwest,316,717,"28,182",,
26,139,59,005,DS,Other Flows - South,365,771,"14,681",,
26,139,59,007,DS,Other Flows - West,135,281,"5,617",,
26,139,57,009,FR,Foreign - Other flows,36,78,"1,102",,
26,141,96,000,MI,Presque Isle Co Tot Mig-US & For,251,448,"8,482",,
26,141,97,000,MI,Presque Isle Co Tot Mig-US,251,448,"8,482",,
26,141,97,001,MI,Presque Isle Co Tot Mig-Same St,193,348,"6,110",,
26,141,97,003,MI,Presque Isle Co Tot Mig-Diff St,58,100,"2,372",,
26,141,98,000,MI,Presque Isle Co Tot Mig-Foreign,d,d,d,,
26,141,26,141,MI,Presque Isle Co Non-Migrants,"5,663","11,573","225,302",,
26,141,26,007,MI,Alpena County,42,77,"1,219",,
26,141,26,031,MI,Cheboygan County,19,40,499,,
26,141,26,125,MI,Oakland County,19,28,"1,338",,
26,141,26,099,MI,Macomb County,15,33,380,,
26,141,58,000,SS,Other Flows - Same State,98,170,"2,673",,
26,141,59,000,DS,Other Flows - Diff State,58,100,"2,372",,
26,143,96,000,MI,Roscommon Count Tot Mig-US & For,657,"1,204","25,064",,
26,143,97,000,MI,Roscommon Count Tot Mig-US,657,"1,204","25,064",,
26,143,97,001,MI,Roscommon Count Tot Mig-Same St,543,988,"21,283",,
26,143,97,003,MI,Roscommon Count Tot Mig-Diff St,114,216,"3,781",,
