"d_fips","n_return_in","n_exempt_in","agi","year"
"20145",797,1440,24755,2013
"20147",458,903,14919,2013
"20149",3371,7608,157338,2013
"20151",1245,2608,52967,2013
"20153",365,751,12634,2013
"20155",5454,10857,215285,2013
"20157",519,995,17062,2013
"20159",1149,2482,47701,2013
"20161",15991,30736,578143,2013
"20163",592,1121,16906,2013
"20165",311,583,9760,2013
"20167",874,1775,30519,2013
"20169",5944,11055,229655,2013
"20171",578,1327,26129,2013
"20173",38757,75792,1713816,2013
"20175",2795,6674,87350,2013
"20177",14100,27218,587210,2013
"20179",177,345,6441,2013
"20181",806,1639,27219,2013
"20183",387,786,16691,2013
"20185",390,888,12954,2013
"20187",233,648,10548,2013
"20189",682,1723,29545,2013
"20191",2714,5735,99894,2013
"20193",948,1894,33829,2013
"20195",280,516,10255,2013
"20197",899,1974,38839,2013
"20199",123,267,5431,2013
"20201",395,860,14404,2013
"20203",184,332,5334,2013
"20205",1012,2233,31628,2013
"20207",331,687,12433,2013
"20209",19626,40352,682056,2013
"21000",318034,645317,13317189,2013
"21001",1448,3217,47979,2013
"21003",1857,4105,62054,2013
"21005",2380,4677,90241,2013
"21007",773,1636,29997,2013
"21009",4149,8706,138968,2013
"21011",1179,2708,36435,2013
"21013",1669,3653,51596,2013
"21015",19974,40806,965239,2013
"21017",2513,4977,73799,2013
"21019",4460,8967,182667,2013
"21021",3748,7798,146268,2013
"21023",880,1956,25294,2013
"21025",735,1639,17143,2013
"21027",1871,4058,59852,2013
"21029",11032,21223,436438,2013
"21031",1247,3143,34784,2013
"21033",1090,2229,41069,2013
"21035",3520,6681,144741,2013
"21037",11597,20153,618611,2013
"21039",404,965,15117,2013
"21041",1335,3104,43829,2013
"21043",1798,3828,56117,2013
"21045",1193,2763,36495,2013
"21047",15727,35112,450533,2013
"21049",3879,7891,158038,2013
"21051",863,1711,23072,2013
"21053",796,2344,24724,2013
"21055",630,1293,21764,2013
"21057",581,1232,19442,2013
"21059",7235,14959,268142,2013
"21061",1019,2290,45378,2013
"21063",345,809,10505,2013
"21065",1002,2013,29946,2013
"21067",36100,66090,1643947,2013
"21069",1317,2940,40971,2013
"21071",2204,4803,72663,2013
"21073",5595,10354,195527,2013
"21075",707,1371,17359,2013
"21077",1238,2837,42501,2013
"21079",2116,4745,76275,2013
"21081",3423,7356,110538,2013
"21083",3084,6539,93999,2013
"21085",1848,3751,68219,2013
"21087",960,1818,28478,2013
"21089",3568,7351,155807,2013
"21091",947,2157,37079,2013
"21093",17021,38916,669383,2013
"21095",1161,2563,17511,2013
"21097",1617,3567,55780,2013
"21099",1722,3759,48445,2013
"21101",3732,7394,126109,2013
"21103",2113,4368,82537,2013
"21105",481,1032,14230,2013
"21107",3372,6703,115126,2013
"21109",856,1846,23109,2013
"21111",63946,115860,3353098,2013
"21113",7255,15456,381965,2013
"21115",1602,3634,56916,2013
"21117",24183,44257,1098236,2013
"21119",980,2117,25818,2013
"21121",2640,5807,63571,2013
"21123",1781,3829,53384,2013
"21125",5288,11194,171279,2013
"21127",1225,2691,43247,2013
"21129",462,979,12151,2013
"21131",470,1084,13298,2013
"21133",990,2111,29448,2013
"21135",823,1792,27293,2013
"21137",2251,4893,66857,2013
"21139",1212,2291,44358,2013
"21141",2515,5654,80135,2013
"21143",999,2025,44397,2013
"21145",7427,14773,299271,2013
"21147",884,1842,21703,2013
"21149",864,1900,29856,2013
"21151",9443,18179,393034,2013
"21153",481,1104,15894,2013
"21155",1205,2381,33701,2013
"21157",3066,6279,139057,2013
"21159",611,1424,20578,2013
"21161",1543,3247,59207,2013
"21163",5523,13414,189026,2013
"21165",604,1379,17947,2013
"21167",2172,4458,94066,2013
"21169",860,1908,23738,2013
"21171",725,1802,22095,2013
"21173",3023,6557,100896,2013
"21175",761,1672,23168,2013
"21177",1778,3923,63095,2013
"21179",4330,8484,167523,2013
"21181",664,1416,20789,2013
"21183",2048,4910,65326,2013
"21185",8264,19630,647756,2013
"21187",1107,2528,34597,2013
"21189",229,535,7173,2013
"21191",1655,3669,54534,2013
"21193",1400,2851,47303,2013
"21195",3409,6975,234287,2013
"21197",1241,2648,33402,2013
"21199",5138,11318,208803,2013
"21201",156,312,3512,2013
"21203",1115,2332,31525,2013
"21205",2481,4834,82962,2013
"21207",1498,3427,48117,2013
"21209",7524,16181,368515,2013
"21211",5923,12851,311438,2013
"21213",2436,4933,77595,2013
"21215",2464,5397,132041,2013
"21217",2138,4296,60617,2013
"21219",1049,2361,34422,2013
"21221",1671,3790,71797,2013
"21223",1042,2358,34312,2013
"21225",1129,2262,39838,2013
"21227",12603,25528,531396,2013
"21229",1147,2383,39586,2013
"21231",1452,3686,71984,2013
"21233",1305,2704,44639,2013
"21235",3551,8055,106764,2013
"21237",510,1122,11303,2013
"21239",3554,7373,181190,2013
"22000",340415,694035,15092366,2013
"22001",5460,11875,225704,2013
"22003",2073,4717,79548,2013
"22005",13892,29839,779856,2013
"22007",1757,4057,63883,2013
"22009",2404,5041,85437,2013
"22011",4826,11140,213781,2013
"22013",1394,2984,47215,2013
"22015",21398,45640,906764,2013
"22017",23171,44986,947713,2013
"22019",14615,29758,912400,2013
"22021",863,2024,30444,2013
"22023",727,1825,30414,2013
"22025",789,1723,25090,2013
"22027",1151,2446,39984,2013
"22029",1825,4094,62768,2013
"22031",2922,6343,130476,2013
"22033",42522,79799,1983234,2013
"22035",539,1166,14325,2013
"22037",2114,4455,80950,2013
"22039",2328,4923,81681,2013
"22041",1563,3360,54761,2013
"22043",2218,4806,82956,2013
"22045",6710,14910,329276,2013
"22047",3334,7101,134287,2013
"22049",1553,3437,70617,2013
"22051",45347,88754,1957258,2013
"22053",2733,5860,103840,2013
"22055",26453,52611,1314653,2013
"22057",7757,17096,338791,2013
"22059",946,2066,42971,2013
"22061",4598,9075,179905,2013
"22063",15163,32036,705549,2013
"22065",831,1715,24432,2013
"22067",2138,4719,69688,2013
"22069",3150,6583,125359,2013
"22071",55343,95809,2453029,2013
"22073",13078,27021,514595,2013
"22075",4038,9359,191286,2013
"22077",1835,3710,88694,2013
"22079",10683,22347,453024,2013
"22081",640,1471,26719,2013
"22083",2114,4635,75458,2013
"22085",1771,3938,85353,2013
"22087",6034,13136,190047,2013
"22089",5512,12057,251099,2013
"22091",1373,3233,39142,2013
"22093",1505,3281,54548,2013
"22095",4397,9456,155190,2013
"22097",7189,15283,270420,2013
"22099",5623,12045,236298,2013
"22101",4569,10500,148967,2013
"22103",25886,54316,1552355,2013
"22105",11905,24500,466901,2013
"22107",385,845,12630,2013
"22109",9988,21751,448239,2013
"22111",2112,4540,77532,2013
"22113",5305,11488,218904,2013
"22115",13368,31675,476974,2013
"22117",3343,6932,98006,2013
"22119",3873,8156,138274,2013
"22121",3829,8030,168490,2013
"22123",980,2306,36005,2013
"22125",1147,2512,75435,2013
"22127",939,1934,33614,2013
"23000",94463,161139,4470027,2013
"23001",9566,16938,368012,2013
"23003",3696,6790,152877,2013
"23005",33446,54298,1854189,2013
"23007",2685,4850,116910,2013
"23009",5571,9397,291158,2013
"23011",11502,20178,447724,2013
"23013",4326,7305,227300,2013
"23015",4484,7739,258680,2013
"23017",5547,10223,242497,2013
"23019",12200,20854,479092,2013
"23021",1665,2975,63835,2013
"23023",5808,10019,288042,2013
"23025",4750,8829,175734,2013
"23027",4496,7727,215176,2013
"23029",2527,4517,97444,2013
"23031",22752,38352,1160408,2013
"24000",494147,911237,27780011,2013
"24001",4576,8487,167344,2013
"24003",72734,137944,4369187,2013
"24005",90969,167291,4606209,2013
"24009",9908,21252,624516,2013
"24011",3381,6743,123850,2013
"24013",15942,30351,973270,2013
"24015",10751,20975,524517,2013
"24017",21357,43484,1094180,2013
"24019",3169,6069,138468,2013
"24021",27443,52271,1650314,2013
"24023",2007,3771,110196,2013
"24025",25134,48142,1604600,2013
"24027",45092,87789,3122596,2013
"24029",2174,4105,139515,2013
"24031",110897,196048,8017526,2013
"24033",106378,195048,4599543,2013
"24035",5770,10773,447028,2013
"24037",12496,25456,697353,2013
"24039",1951,4021,58303,2013
"24041",4408,8194,365117,2013
"24043",14362,27328,609304,2013
"24045",9285,17206,333057,2013
"24047",7195,12688,412777,2013
"24510",75072,123898,3489782,2013
"25000",478201,771207,34887661,2013
"25001",25007,40891,2150921,2013
"25003",8469,13673,504817,2013
"25005",38495,67414,2063680,2013
"25007",2801,4434,259048,2013
"25009",62978,107800,4141151,2013
"25011",7158,11447,320795,2013
"25013",25648,44370,1097720,2013
"25015",17383,27151,854480,2013
"25017",165230,260632,12025082,2013
"25019",1901,2994,212412,2013
"25021",84964,142397,7798134,2013
"25023",45253,80245,3269927,2013
"25025",114589,157087,9414028,2013
"25027",54838,97123,3398881,2013
"26000",670992,1255217,30949401,2013
"26001",1310,2615,51395,2013
"26003",906,1696,35523,2013
"26005",14741,29765,720743,2013
"26007",2463,4492,96413,2013
"26009",3280,6225,229211,2013
"26011",1797,3288,78668,2013
"26013",524,998,21612,2013
"26015",7070,14123,307567,2013
"26017",8097,14278,298419,2013
"26019",2653,5059,148542,2013
"26021",14200,28597,743308,2013
"26023",4127,8555,158667,2013
"26025",11614,22147,462516,2013
"26027",6130,12640,323556,2013
"26029",3392,6130,182320,2013
"26031",3057,5728,174868,2013
"26033",2737,5180,106780,2013
"26035",3636,7455,134612,2013
"26037",10105,19462,459277,2013
"26039",1675,3236,62814,2013
"26041",2468,4532,100591,2013
"26043",2184,4040,81483,2013
"26045",16302,30203,599934,2013
"26047",4613,8494,275901,2013
"26049",29000,54068,1113554,2013
"26051",2757,5304,119459,2013
"26053",1366,2431,87778,2013
"26055",11681,21137,633543,2013
"26057",3666,7355,117153,2013
"26059",4099,9139,150408,2013
"26061",2944,5418,144844,2013
"26063",2633,4909,117786,2013
"26065",33178,58216,1318699,2013
"26067",6112,11984,216220,2013
"26069",3315,6267,122518,2013
"26071",1118,2035,44129,2013
"26073",6848,12205,277017,2013
"26075",12257,23684,477018,2013
"26077",25746,45644,1191521,2013
"26079",2267,4487,83999,2013
"26081",55671,101576,2668736,2013
"26083",239,458,13810,2013
"26085",1393,2861,48405,2013
"26087",9150,18106,378156,2013
"26089",3300,6099,305349,2013
"26091",8407,16172,337368,2013
"26093",23004,44413,1352181,2013
"26095",523,934,14720,2013
"26097",1740,3098,59991,2013
"26099",79731,151653,3226226,2013
"26101",2465,4656,95998,2013
"26103",4928,8419,211115,2013
"26105",3011,5638,122158,2013
"26107",4589,8741,175061,2013
"26109",2270,4315,88607,2013
"26111",9556,18319,505963,2013
"26113",1642,3333,52213,2013
"26115",13572,25786,573182,2013
"26117",6564,13363,234741,2013
"26119",1227,2252,54723,2013
"26121",12747,24771,521762,2013
"26123",5043,10492,208407,2013
"26125",132697,240590,8056976,2013
"26127",3013,6332,118737,2013
"26129",2339,4473,74817,2013
"26131",622,1082,37215,2013
"26133",2579,5283,94454,2013
"26135",797,1501,25320,2013
"26137",3192,5935,117266,2013
"26139",29642,58706,1406846,2013
"26141",1471,2814,78126,2013
"26143",3483,6557,156363,2013
"26145",13410,24469,482063,2013
"26147",13444,25075,549983,2013
"26149",5426,11252,194979,2013
"26151",3691,7551,148333,2013
"26153",625,1188,24638,2013
"26155",7184,13854,250281,2013
"26157",4852,9415,169795,2013
"26159",8390,17364,367588,2013
"26161",44321,75011,2457142,2013
"26163",118718,222969,4912052,2013
"26165",4001,7929,143020,2013
"27000",474314,857915,24403886,2013
"27001",1758,3296,90711,2013
"27003",43698,81283,2015897,2013
"27005",3594,7269,237814,2013
"27007",4372,7931,161634,2013
"27009",7052,12179,504095,2013
"27011",421,841,16486,2013
"27013",8662,14512,328827,2013
"27015",2198,4025,89184,2013
"27017",3593,6921,155664,2013
"27019",14491,29455,1111727,2013
"27021",4097,7895,304803,2013
"27023",1171,2292,43184,2013
"27025",7227,13483,347510,2013
"27027",8639,15621,339020,2013
"27029",775,1572,26329,2013
"27031",654,1065,34384,2013
"27033",1162,2345,39189,2013
"27035",7195,13377,368587,2013
"27037",55589,101968,2913184,2013
"27039",2167,4200,87256,2013
"27041",4107,7238,242046,2013
"27043",1473,2898,57228,2013
"27045",2068,3770,85533,2013
"27047",2377,4569,87868,2013
"27049",5140,9825,247277,2013
"27051",672,1323,27156,2013
"27053",143071,236697,8503217,2013
"27055",1749,3151,71584,2013
"27057",2999,5837,152945,2013
"27059",5414,10290,231971,2013
"27061",3866,7346,201657,2013
"27063",1188,2152,48598,2013
"27065",1887,3629,66467,2013
"27067",3945,7860,170244,2013
"27069",425,812,15509,2013
"27071",996,1695,62858,2013
"27073",566,1091,22184,2013
"27075",1209,2265,88437,2013
"27077",447,771,17776,2013
"27079",3485,6891,166761,2013
"27081",507,1045,20091,2013
"27083",2455,4945,102961,2013
"27085",3663,7117,146917,2013
"27087",517,1162,15017,2013
"27089",838,1551,31235,2013
"27091",2024,4090,69527,2013
"27093",2366,4700,97077,2013
"27095",3357,6608,133346,2013
"27097",2698,5278,113158,2013
"27099",4077,8607,144082,2013
"27101",674,1264,26016,2013
"27103",5145,9308,222811,2013
"27105",1878,4395,66223,2013
"27107",673,1265,25235,2013
"27109",16239,29460,847968,2013
"27111",5803,10958,261343,2013
"27113",1488,2675,56447,2013
"27115",3283,6055,116871,2013
"27117",909,1756,28587,2013
"27119",3566,6665,140141,2013
"27121",1312,2443,60515,2013
"27123",77737,133413,3552120,2013
"27125",372,726,14156,2013
"27127",1331,2413,52196,2013
"27129",1541,3068,53540,2013
"27131",6613,12571,345075,2013
"27133",763,1670,27678,2013
"27135",1381,2664,56160,2013
"27137",16347,27895,775855,2013
"27139",19911,38730,1283153,2013
"27141",13183,25252,615076,2013
"27143",1413,2770,52978,2013
"27145",16358,29609,645384,2013
"27147",3664,7129,161221,2013
"27149",847,1741,33485,2013
"27151",858,1849,27279,2013
"27153",2336,4905,93396,2013
"27155",304,597,13242,2013
"27157",2426,4446,101726,2013
"27159",1909,3803,65504,2013
"27161",1848,3466,68505,2013
"27163",34884,67205,2258974,2013
"27165",950,2122,30999,2013
"27167",829,1643,32914,2013
"27169",4080,7073,145033,2013
"27171",15874,31281,886522,2013
"27173",1122,1978,39357,2013
"28000",225214,480248,8495493,2013
"28001",2440,4989,98199,2013
"28003",3111,7285,94440,2013
"28005",1239,2784,43583,2013
"28007",1323,2900,47993,2013
"28009",949,2227,23472,2013
"28011",3175,6636,91999,2013
"28013",1087,2695,24877,2013
"28015",1108,2631,39273,2013
"28017",1493,3424,36226,2013
"28019",766,1808,22190,2013
"28021",769,1721,21485,2013
"28023",1566,3445,51241,2013
"28025",1727,3563,50553,2013
"28027",1912,4233,54104,2013
"28029",2499,5603,84173,2013
"28031",1879,4184,56244,2013
"28033",22667,49630,958218,2013
"28035",11905,24068,421348,2013
"28037",635,1462,20922,2013
"28039",1707,3893,67804,2013
"28041",1005,2346,37630,2013
"28043",2121,4744,74507,2013
"28045",5987,12238,241268,2013
"28047",31426,64209,1166871,2013
"28049",23401,46687,819231,2013
"28051",1439,3159,38732,2013
"28053",668,1349,14050,2013
"28055",92,212,2448,2013
"28057",2348,5237,76842,2013
"28059",16868,36367,673060,2013
"28061",1958,4334,65893,2013
"28063",602,1387,14648,2013
"28065",1126,2478,30969,2013
"28067",5841,13143,203811,2013
"28069",733,1652,22489,2013
"28071",6242,12134,324898,2013
"28073",10282,22338,445766,2013
"28075",6857,14804,282403,2013
"28077",1208,2685,38827,2013
"28079",1970,4424,57382,2013
"28081",9214,20154,382611,2013
"28083",2354,5049,61440,2013
"28085",2579,5752,91949,2013
"28087",6965,14255,290571,2013
"28089",15601,31905,989367,2013
"28091",1897,4330,65370,2013
"28093",4264,9235,122141,2013
"28095",3099,6526,106379,2013
"28097",862,1760,26318,2013
"28099",2201,4854,74478,2013
"28101",1933,4271,61538,2013
"28103",876,1795,24476,2013
"28105",5265,9511,198511,2013
"28107",3003,6302,98700,2013
"28109",5207,11527,204191,2013
"28111",1181,2747,39606,2013
"28113",3481,7319,123419,2013
"28115",3541,8585,115953,2013
"28117",2204,4738,61999,2013
"28119",843,1936,76346,2013
"28121",17508,34653,754537,2013
"28123",2707,7097,83351,2013
"28125",478,990,12239,2013
"28127",2527,5495,81712,2013
"28129",1356,3173,50430,2013
"28131",1942,4347,64582,2013
"28133",2196,4960,54360,2013
"28135",1226,2742,36417,2013
"28137",2934,6298,104190,2013
"28139",1798,4510,52198,2013
"28141",1491,3616,50216,2013
"28143",1492,3269,34067,2013
"28145",2865,6836,94033,2013
"28147",1255,2816,46322,2013
"28149",4452,9317,158373,2013
"28151",3862,8095,103023,2013
"28153",1610,3480,55684,2013
"28155",874,1994,28318,2013
"28157",645,1376,21988,2013
"28159",1421,3075,41365,2013
"28161",1520,3240,50082,2013
"28163",1726,3888,70159,2013
"29000",497373,961645,22147879,2013
"29001",2558,5114,90540,2013
"29003",2662,5356,110299,2013
"29005",395,786,16859,2013
"29007",2138,4267,70336,2013
"29009",4164,9155,151793,2013
"29011",1154,2441,33913,2013
"29013",1587,3502,50831,2013
"29015",2315,4630,82992,2013
"29017",1050,2297,31149,2013
"29019",19873,34496,887895,2013
"29021",8553,16776,304244,2013
"29023",4086,8632,226252,2013
"29025",1267,2645,48067,2013
"29027",5404,10428,187207,2013
"29029",6835,13442,401621,2013
"29031",8126,15499,334336,2013
"29033",666,1296,19891,2013
"29035",652,1402,22307,2013
"29037",12568,25116,603349,2013
"29039",1607,3840,55807,2013
"29041",578,1205,21138,2013
"29043",12995,28148,591731,2013
"29045",588,1274,21649,2013
"29047",33567,64100,1568500,2013
"29049",3022,6174,121040,2013
"29051",8312,15997,301539,2013
"29053",1989,4095,68195,2013
"29055",2391,4892,75634,2013
"29057",918,2092,31871,2013
"29059",1837,3875,54844,2013
"29061",906,1940,36800,2013
"29063",1225,2412,45468,2013
"29065",1297,2853,40993,2013
"29067",1396,3290,47885,2013
"29069",2503,5625,60152,2013
"29071",9116,18081,404476,2013
"29073",1488,3070,47412,2013
"29075",603,1235,20642,2013
"29077",33224,62994,1241873,2013
"29079",842,1645,24564,2013
"29081",868,1912,27893,2013
"29083",2327,5017,106281,2013
"29085",1099,2194,40042,2013
"29087",333,656,14004,2013
"29089",986,1984,33737,2013
"29091",3712,7865,120912,2013
"29093",1215,2595,37469,2013
"29095",73158,129327,3200644,2013
"29097",13718,27562,507476,2013
"29099",22484,42968,967397,2013
"29101",8178,17286,308081,2013
"29103",324,671,8655,2013
"29105",3666,8153,124253,2013
"29107",3329,6838,120546,2013
"29109",4397,9971,139078,2013
"29111",948,1816,29885,2013
"29113",6247,12732,230991,2013
"29115",1029,2100,33722,2013
"29117",1320,2733,46876,2013
"29119",2688,6301,69323,2013
"29121",1451,3030,47335,2013
"29123",1273,2885,42113,2013
"29125",864,1780,35046,2013
"29127",2893,5598,125952,2013
"29129",304,610,9533,2013
"29131",2939,5927,100301,2013
"29133",1092,2333,30566,2013
"29135",1452,3163,49744,2013
"29137",976,1942,30602,2013
"29139",1166,2369,34466,2013
"29141",2724,5450,99069,2013
"29143",1809,3951,55664,2013
"29145",7821,17028,304205,2013
"29147",1669,3034,60266,2013
"29149",1149,2542,36480,2013
"29151",914,1654,28630,2013
"29153",941,2065,35903,2013
"29155",1437,3054,41135,2013
"29157",1486,2877,56788,2013
"29159",4012,8241,128351,2013
"29161",4340,8743,158644,2013
"29163",1421,2881,51497,2013
"29165",19379,37170,1077270,2013
"29167",3391,7463,118284,2013
"29169",12392,30215,461304,2013
"29171",511,1065,17499,2013
"29173",1387,2787,54679,2013
"29175",2213,4600,71773,2013
"29177",2530,5354,123895,2013
"29179",500,1064,14404,2013
"29181",1335,2843,39702,2013
