"GEOID1","MOVEDOUT_M","MOVEDIN","MOVEDOUT","MOVEDNET","MOVEDNET_M","year"
"2612305620",33,41,33,8,8,2011
"2612306580",31,27,31,-7,-7,2011
"2612308280",119,357,119,238,238,2011
"2612310500",107,251,107,144,144,2011
"2612311060",99,291,99,181,181,2011
"2612318980",145,204,145,59,59,2011
"2612319960",74,231,74,154,154,2011
"2612321700",163,152,163,-16,-16,2011
"2612326160",64,229,64,165,165,2011
"2612326700",119,126,119,3,3,2011
"2612330700",608,454,608,-168,-168,2011
"2612331640",93,275,93,177,177,2011
"2612333000",0,51,0,49,49,2011
"2612334360",98,210,98,103,103,2011
"2612334380",376,202,376,-221,-221,2011
"2612338860",32,16,32,-16,-16,2011
"2612347440",83,43,83,-40,-40,2011
"2612347700",60,116,60,56,56,2011
"2612353160",43,30,43,-13,-13,2011
"2612355060",12,7,12,-5,-5,2011
"2612357080",1063,335,1063,-728,-728,2011
"2612359300",5,69,5,64,64,2011
"2612373120",58,124,58,66,66,2011
"2612373260",68,341,68,273,273,2011
"2612380680",21,22,21,1,1,2011
"2612386680",581,394,581,-187,-187,2011
"2612387200",88,79,88,-9,-9,2011
"2612303700",208,135,208,-81,-81,2012
"2612305620",32,46,32,14,14,2012
"2612306580",60,47,60,-16,-16,2012
"2612308280",155,292,155,137,137,2012
"2612310500",125,242,125,117,117,2012
"2612311060",164,406,164,229,229,2012
"2612318980",446,204,446,-242,-242,2012
"2612319960",173,141,173,-35,-35,2012
"2612321700",209,148,209,-65,-65,2012
"2612326160",74,200,74,126,126,2012
"2612326700",244,141,244,-106,-106,2012
"2612330700",642,405,642,-253,-253,2012
"2612331640",139,286,139,142,142,2012
"2612333000",0,48,0,46,46,2012
"2612334360",137,246,137,101,101,2012
"2612334380",408,198,408,-259,-259,2012
"2612338860",31,43,31,12,12,2012
"2612347440",80,31,80,-55,-55,2012
"2612347700",85,113,85,28,28,2012
"2612353160",86,40,86,-46,-46,2012
"2612355060",13,7,13,-6,-6,2012
"2612357080",935,309,935,-626,-626,2012
"2612359300",30,83,30,53,53,2012
"2612373120",69,100,69,31,31,2012
"2612373260",88,231,88,143,143,2012
"2612380680",23,24,23,1,1,2012
"2612386680",427,411,427,-21,-21,2012
"2612387200",107,73,107,-34,-34,2012
"2612303700",175,119,175,-63,-63,2013
"2612305620",28,53,28,25,25,2013
"2612306580",74,53,74,-25,-25,2013
"2612308280",126,219,126,93,93,2013
"2612310500",82,253,82,169,169,2013
"2612311060",130,377,130,236,236,2013
"2612318980",528,206,528,-322,-322,2013
"2612319960",167,145,167,-25,-25,2013
"2612321700",231,129,231,-126,-126,2013
"2612326160",323,219,323,-104,-104,2013
"2612326700",230,130,230,-100,-100,2013
"2612330700",676,410,676,-278,-278,2013
"2612331640",128,247,128,119,119,2013
"2612333000",0,40,0,37,37,2013
"2612334360",112,207,112,95,95,2013
"2612334380",391,127,391,-264,-264,2013
"2612338860",34,33,34,-1,-1,2013
"2612347440",76,43,76,-40,-40,2013
"2612347700",82,162,82,57,57,2013
"2612353160",81,52,81,-29,-29,2013
"2612355060",5,12,5,7,7,2013
"2612357080",771,192,771,-579,-579,2013
"2612359300",31,53,31,22,22,2013
"2612373120",53,121,53,68,68,2013
"2612373260",100,227,100,127,127,2013
"2612380680",39,19,39,-20,-20,2013
"2612386680",310,356,310,41,41,2013
"2612387200",74,97,74,23,23,2013
"2612303700",178,133,178,-45,-45,2014
"2612305620",17,60,17,43,43,2014
"2612306580",43,47,43,0,0,2014
"2612308280",205,266,205,61,61,2014
"2612310500",129,244,129,112,112,2014
"2612311060",167,292,167,115,115,2014
"2612318980",450,200,450,-250,-250,2014
"2612319960",145,194,145,36,36,2014
"2612321700",221,112,221,-130,-130,2014
"2612326160",323,184,323,-139,-139,2014
"2612326700",247,144,247,-103,-103,2014
"2612330700",845,338,845,-517,-517,2014
"2612331640",137,261,137,124,124,2014
"2612333000",0,29,0,29,29,2014
"2612334360",128,222,128,94,94,2014
"2612334380",445,110,445,-339,-339,2014
"2612338860",34,34,34,0,0,2014
"2612347440",26,48,26,16,16,2014
"2612347700",70,165,70,71,71,2014
"2612353160",87,57,87,-30,-30,2014
"2612355060",41,11,41,-30,-30,2014
"2612357080",652,271,652,-381,-381,2014
"2612359300",55,13,55,-42,-42,2014
"2612373120",51,138,51,82,82,2014
"2612373260",119,212,119,93,93,2014
"2612380680",14,14,14,0,0,2014
"2612386680",270,402,270,127,127,2014
"2612387200",41,79,41,38,38,2014
"2612303700",123,159,123,36,36,2015
"2612305620",7,55,7,48,48,2015
"2612306580",55,40,55,-15,-15,2015
"2612308280",184,285,184,101,101,2015
"2612310500",115,208,115,87,87,2015
"2612311060",218,339,218,121,121,2015
"2612318980",417,180,417,-237,-237,2015
"2612319960",176,177,176,-12,-12,2015
"2612321700",151,170,151,-5,-5,2015
"2612326160",343,204,343,-139,-139,2015
"2612326700",287,148,287,-142,-142,2015
"2612330700",917,517,917,-400,-400,2015
"2612331640",279,244,279,-35,-35,2015
"2612333000",0,30,0,30,30,2015
"2612334360",182,215,182,33,33,2015
"2612334380",453,128,453,-329,-329,2015
"2612338860",33,36,33,3,3,2015
"2612347440",74,50,74,-28,-28,2015
"2612347700",67,261,67,170,170,2015
"2612353160",114,54,114,-60,-60,2015
"2612355060",40,19,40,-21,-21,2015
"2612357080",672,267,672,-405,-405,2015
"2612359300",55,19,55,-36,-36,2015
"2612373120",61,134,61,68,68,2015
"2612373260",126,255,126,129,129,2015
"2612380680",11,18,11,7,7,2015
"2612386680",306,328,306,19,19,2015
"2612387200",45,72,45,27,27,2015
"2612303700",159,222,159,63,63,2016
"2612305620",10,54,10,44,44,2016
"2612306580",47,71,47,24,24,2016
"2612308280",123,287,123,164,164,2016
"2612310500",115,196,115,74,74,2016
"2612311060",242,423,242,174,174,2016
"2612318980",521,139,521,-382,-382,2016
"2612319960",281,182,281,-108,-108,2016
"2612321700",187,167,187,-47,-47,2016
"2612326160",357,139,357,-218,-218,2016
"2612326700",266,162,266,-108,-108,2016
"2612330700",883,635,883,-248,-248,2016
"2612331640",292,204,292,-92,-92,2016
"2612333000",15,44,15,29,29,2016
"2612334360",233,180,233,-55,-55,2016
"2612334380",407,172,407,-239,-239,2016
"2612338860",5,38,5,33,33,2016
"2612347440",118,59,118,-62,-62,2016
"2612347700",78,228,78,127,127,2016
"2612353160",139,52,139,-87,-87,2016
"2612355060",50,22,50,-28,-28,2016
"2612357080",522,281,522,-241,-241,2016
"2612359300",60,19,60,-41,-41,2016
"2612373120",188,146,188,-46,-46,2016
"2612373260",154,241,154,87,87,2016
"2612380680",10,35,10,25,25,2016
"2612386680",343,377,343,31,31,2016
"2612387200",61,90,61,29,29,2016
"2615103460",29,89,29,60,60,2010
"2615104400",17,28,17,11,11,2010
"2615110420",9,12,9,3,3,2010
"2615111180",118,164,118,37,37,2010
"2615111540",8,36,8,28,28,2010
"2615118920",348,347,348,-7,-7,2010
"2615119460",27,75,27,48,48,2010
"2615121380",77,36,77,-41,-41,2010
"2615125280",105,125,105,20,20,2010
"2615125540",61,59,61,-2,-2,2010
"2615126740",10,99,10,89,89,2010
"2615129240",53,45,53,-8,-8,2010
"2615129500",37,46,37,9,9,2010
"2615130740",34,68,34,34,34,2010
"2615135020",37,30,37,-10,-10,2010
"2615145460",53,48,53,-5,-5,2010
"2615147300",827,143,827,-684,-684,2010
"2615151380",45,50,45,5,5,2010
"2615151720",202,228,202,26,26,2010
"2615151820",343,159,343,-184,-184,2010
"2615151840",189,88,189,-101,-101,2010
"2615154540",150,19,150,-131,-131,2010
"2615155320",183,150,183,-33,-33,2010
"2615171540",366,560,366,187,187,2010
"2615171580",204,227,204,23,23,2010
"2615175500",62,50,62,-12,-12,2010
"2615184140",264,134,264,-144,-144,2010
"2615184440",150,78,150,-72,-72,2010
"2615186580",33,11,33,-22,-22,2010
"2615188760",126,291,126,165,165,2010
"2615103460",22,90,22,68,68,2011
"2615104400",40,31,40,-9,-9,2011
"2615110420",45,20,45,-25,-25,2011
"2615111180",156,94,156,-70,-70,2011
"2615111540",9,42,9,28,28,2011
"2615118920",325,316,325,-9,-9,2011
"2615119460",43,81,43,38,38,2011
"2615121380",99,55,99,-44,-44,2011
"2615125280",78,136,78,58,58,2011
"2615125540",73,84,73,11,11,2011
"2615126740",22,76,22,54,54,2011
"2615129240",40,46,40,6,6,2011
"2615129500",38,55,38,17,17,2011
"2615130740",33,70,33,37,37,2011
"2615135020",40,27,40,-15,-15,2011
"2615145460",29,63,29,34,34,2011
"2615147300",566,165,566,-401,-401,2011
"2615151380",65,62,65,-3,-3,2011
"2615151720",169,229,169,60,60,2011
"2615151820",367,191,367,-176,-176,2011
"2615151840",180,67,180,-113,-113,2011
"2615154540",75,28,75,-47,-47,2011
"2615155320",221,83,221,-138,-138,2011
"2615171540",231,511,231,277,277,2011
"2615171580",160,222,160,62,62,2011
"2615175500",125,58,125,-67,-67,2011
"2615184140",183,182,183,-13,-13,2011
"2615184440",139,52,139,-87,-87,2011
"2615186580",35,13,35,-22,-22,2011
"2615188760",169,277,169,108,108,2011
"2615103460",29,33,29,4,4,2012
"2615104400",47,38,47,-9,-9,2012
"2615110420",45,9,45,-36,-36,2012
"2615111180",71,82,71,2,2,2012
"2615111540",26,60,26,28,28,2012
"2615118920",385,99,385,-286,-286,2012
"2615119460",39,67,39,28,28,2012
"2615121380",109,59,109,-50,-50,2012
"2615125280",52,166,52,114,114,2012
"2615125540",88,91,88,1,1,2012
"2615126740",21,76,21,55,55,2012
"2615129240",44,43,44,-1,-1,2012
"2615129500",44,44,44,0,0,2012
"2615130740",45,52,45,7,7,2012
"2615135020",63,10,63,-53,-53,2012
"2615145460",34,48,34,14,14,2012
"2615147300",185,167,185,-18,-18,2012
"2615151380",86,76,86,-10,-10,2012
"2615151720",117,242,117,125,125,2012
"2615151820",306,148,306,-158,-158,2012
"2615151840",202,30,202,-172,-172,2012
"2615154540",40,27,40,-13,-13,2012
"2615155320",264,37,264,-227,-227,2012
"2615171540",170,429,170,257,257,2012
"2615171580",111,170,111,59,59,2012
"2615175500",111,54,111,-57,-57,2012
"2615184140",165,201,165,24,24,2012
"2615184440",82,59,82,-23,-23,2012
"2615186580",47,0,47,-47,-47,2012
"2615188760",274,222,274,-52,-52,2012
"2615103460",34,35,34,1,1,2013
"2615104400",48,28,48,-20,-20,2013
"2615110420",34,30,34,-4,-4,2013
"2615111180",141,63,141,-86,-86,2013
"2615111540",30,78,30,44,44,2013
"2615118920",257,179,257,-78,-78,2013
"2615119460",53,26,53,-27,-27,2013
"2615121380",104,41,104,-67,-67,2013
"2615125280",67,194,67,127,127,2013
"2615125540",134,98,134,-38,-38,2013
"2615126740",22,22,22,0,0,2013
"2615129240",67,41,67,-26,-26,2013
"2615129500",49,43,49,-6,-6,2013
"2615130740",21,76,21,55,55,2013
"2615135020",124,10,124,-114,-114,2013
"2615145460",119,78,119,-43,-43,2013
"2615147300",181,196,181,15,15,2013
"2615151380",92,84,92,-8,-8,2013
"2615151720",88,166,88,78,78,2013
"2615151820",286,113,286,-173,-173,2013
"2615151840",163,45,163,-118,-118,2013
"2615154540",44,25,44,-19,-19,2013
"2615155320",258,27,258,-231,-231,2013
"2615171540",163,414,163,243,243,2013
"2615171580",44,190,44,146,146,2013
"2615175500",101,47,101,-54,-54,2013
"2615184140",199,205,199,-12,-12,2013
"2615184440",65,54,65,-11,-11,2013
"2615186580",41,2,41,-39,-39,2013
"2615188760",278,236,278,-42,-42,2013
"2615103460",30,34,30,4,4,2014
"2615104400",48,39,48,-9,-9,2014
"2615110420",45,56,45,11,11,2014
"2615111180",211,80,211,-140,-140,2014
"2615111540",41,69,41,23,23,2014
"2615118920",115,227,115,112,112,2014
"2615119460",56,37,56,-19,-19,2014
"2615121380",100,35,100,-70,-70,2014
"2615125280",157,143,157,-14,-14,2014
"2615125540",116,59,116,-60,-60,2014
"2615126740",12,13,12,1,1,2014
"2615129240",35,67,35,32,32,2014
"2615129500",59,34,59,-25,-25,2014
"2615130740",52,91,52,39,39,2014
"2615135020",214,11,214,-203,-203,2014
"2615145460",127,92,127,-37,-37,2014
"2615147300",216,134,216,-92,-92,2014
"2615151380",45,77,45,32,32,2014
"2615151720",40,117,40,74,74,2014
"2615151820",266,105,266,-161,-161,2014
"2615151840",147,81,147,-66,-66,2014
"2615154540",41,28,41,-13,-13,2014
"2615155320",129,52,129,-77,-77,2014
"2615171540",133,304,133,163,163,2014
"2615171580",62,138,62,76,76,2014
"2615175500",91,66,91,-25,-25,2014
"2615184140",202,161,202,-46,-46,2014
"2615184440",23,60,23,37,37,2014
"2615186580",36,23,36,-13,-13,2014
"2615188760",256,276,256,20,20,2014
"2615103460",60,34,60,-26,-26,2015
"2615104400",25,36,25,11,11,2015
"2615110420",85,76,85,-9,-9,2015
"2615111180",241,97,241,-147,-147,2015
"2615111540",42,138,42,90,90,2015
"2615118920",162,213,162,51,51,2015
"2615119460",48,64,48,16,16,2015
"2615121380",87,42,87,-49,-49,2015
"2615125280",158,151,158,-7,-7,2015
"2615125540",95,57,95,-41,-41,2015
"2615126740",33,6,33,-27,-27,2015
"2615129240",66,67,66,1,1,2015
"2615129500",33,37,33,4,4,2015
"2615130740",46,104,46,58,58,2015
"2615135020",154,49,154,-105,-105,2015
"2615145460",188,61,188,-129,-129,2015
"2615147300",218,241,218,13,13,2015
"2615151380",167,84,167,-83,-83,2015
"2615151720",51,111,51,57,57,2015
"2615151820",168,115,168,-53,-53,2015
"2615151840",80,116,80,36,36,2015
"2615154540",24,35,24,11,11,2015
"2615155320",144,53,144,-91,-91,2015
"2615171540",292,338,292,41,41,2015
"2615171580",52,160,52,108,108,2015
"2615175500",65,77,65,12,12,2015
"2615184140",233,157,233,-79,-79,2015
"2615184440",54,62,54,8,8,2015
"2615186580",16,49,16,31,31,2015
"2615188760",202,274,202,72,72,2015
"2615103460",53,40,53,-13,-13,2016
"2615104400",1,27,1,26,26,2016
"2615110420",81,76,81,-5,-5,2016
"2615111180",244,88,244,-160,-160,2016
"2615111540",64,156,64,92,92,2016
"2615118920",210,249,210,39,39,2016
"2615119460",26,61,26,35,35,2016
"2615121380",69,39,69,-35,-35,2016
"2615125280",160,134,160,-26,-26,2016
"2615125540",98,33,98,-67,-67,2016
"2615126740",24,17,24,-7,-7,2016
"2615129240",68,70,68,2,2,2016
"2615129500",62,34,62,-28,-28,2016
"2615130740",42,86,42,44,44,2016
"2615135020",171,47,171,-124,-124,2016
"2615145460",181,47,181,-137,-137,2016
"2615147300",251,281,251,21,21,2016
"2615151380",155,64,155,-91,-91,2016
"2615151720",59,148,59,87,87,2016
"2615151820",148,151,148,3,3,2016
"2615151840",97,148,97,51,51,2016
"2615154540",25,20,25,-5,-5,2016
"2615155320",100,89,100,-11,-11,2016
"2615171540",253,383,253,125,125,2016
"2615171580",154,166,154,12,12,2016
"2615175500",98,66,98,-35,-35,2016
"2615184140",215,101,215,-119,-119,2016
"2615184440",64,69,64,5,5,2016
"2615186580",33,48,33,13,13,2016
"2615188760",148,290,148,142,142,2016
"2616301380",1670,1436,1670,-314,-314,2010
"2616307020",2714,237,2714,-2477,-2477,2010
"2616311220",3246,2808,3246,-522,-522,2010
"2616313120",7717,8798,7717,-45,-45,2010
"2616321000",7350,5609,7350,-2725,-2725,2010
"2616321020",5756,4637,5756,-1228,-1228,2010
"2616322000",64060,27416,64060,-39213,-39213,2010
"2616324740",1039,1581,1039,542,542,2010
"2616328360",1653,1163,1653,-490,-490,2010
"2616331420",2345,2448,2345,96,96,2010
"2616332020",449,580,449,131,131,2010
"2616335420",591,622,591,-95,-95,2010
"2616335480",1332,345,1332,-1038,-1038,2010
"2616335520",718,379,718,-339,-339,2010
"2616335540",792,1268,792,432,432,2010
"2616335580",1191,730,1191,-494,-494,2010
"2616336280",2747,2670,2747,-538,-538,2010
"2616336700",1492,1782,1492,271,271,2010
"2616338180",1734,1452,1734,-347,-347,2010
"2616340040",1005,1719,1005,663,663,2010
"2616340680",4577,3100,4577,-1633,-1633,2010
"2616347800",3787,3281,3787,-567,-567,2010
"2616349000",6266,5072,6266,-1324,-1324,2010
"2616352940",1287,1198,1287,-90,-90,2010
"2616358980",1237,332,1237,-918,-918,2010
"2616359000",1633,3883,1633,2078,2078,2010
"2616365060",2215,1267,2215,-1045,-1045,2010
"2616365080",1236,2429,1236,1064,1064,2010
"2616367625",5020,4576,5020,-571,-571,2010
"2616368760",1127,1157,1127,17,17,2010
"2616368880",1163,1576,1163,395,395,2010
"2616369180",357,257,357,-100,-100,2010
"2616369420",3245,3740,3245,430,430,2010
"2616374960",3385,3522,3385,109,109,2010
"2616377360",415,962,415,547,547,2010
"2616379000",5761,8282,5761,2374,2374,2010
"2616380420",1450,1085,1450,-384,-384,2010
"2616381660",2677,4934,2677,2193,2193,2010
"2616382453",164,80,164,-84,-84,2010
"2616384940",2491,1602,2491,-1016,-1016,2010
"2616386000",8437,9537,8437,684,684,2010
"2616388380",1457,1808,1457,351,351,2010
"2616388900",3194,2365,3194,-852,-852,2010
"2616301380",1381,1414,1381,-28,-28,2011
"2616307020",2155,317,2155,-1838,-1838,2011
"2616311220",3513,2833,3513,-755,-755,2011
"2616313120",7176,8144,7176,-191,-191,2011
"2616321000",7155,5907,7155,-2041,-2041,2011
"2616321020",5769,5091,5769,-821,-821,2011
"2616322000",62823,28050,62823,-37362,-37362,2011
"2616324740",1199,1533,1199,334,334,2011
"2616328360",1706,1169,1706,-537,-537,2011
"2616331420",2497,2497,2497,-47,-47,2011
"2616332020",239,425,239,186,186,2011
"2616335420",552,710,552,30,30,2011
"2616335480",1142,401,1142,-828,-828,2011
"2616335520",599,448,599,-151,-151,2011
"2616335540",767,1287,767,490,490,2011
"2616335580",1350,792,1350,-584,-584,2011
"2616336280",2462,2524,2462,-291,-291,2011
"2616336700",1601,1777,1601,150,150,2011
"2616338180",1650,1081,1650,-639,-639,2011
"2616340040",1154,1609,1154,410,410,2011
"2616340680",4398,3316,4398,-1143,-1143,2011
"2616347800",4023,3573,4023,-530,-530,2011
"2616349000",6999,5237,6999,-1985,-1985,2011
"2616352940",1320,1164,1320,-156,-156,2011
"2616358980",575,407,575,-174,-174,2011
"2616359000",1890,3674,1890,1656,1656,2011
"2616365060",1840,1272,1840,-632,-632,2011
"2616365080",1890,2085,1890,16,16,2011
"2616367625",5101,4284,5101,-883,-883,2011
"2616368760",1567,1269,1567,-307,-307,2011
"2616368880",1147,1514,1147,349,349,2011
"2616369180",349,239,349,-110,-110,2011
"2616369420",3245,3703,3245,386,386,2011
"2616374960",3236,3250,3236,-25,-25,2011
"2616377360",706,751,706,45,45,2011
"2616379000",6399,8080,6399,1544,1544,2011
"2616380420",1378,1011,1378,-386,-386,2011
"2616381660",2921,5114,2921,2107,2107,2011
"2616382453",160,108,160,-52,-52,2011
"2616384940",2426,1795,2426,-767,-767,2011
"2616386000",8642,9662,8642,430,430,2011
"2616388380",1336,1621,1336,285,285,2011
"2616388900",3154,2555,3154,-619,-619,2011
"2616301380",1619,1445,1619,-221,-221,2012
"2616307020",1757,347,1757,-1410,-1410,2012
"2616311220",3597,2988,3597,-666,-666,2012
"2616313120",7275,8005,7275,-212,-212,2012
"2616321000",7222,5252,7222,-2708,-2708,2012
"2616321020",5294,5183,5294,-257,-257,2012
"2616322000",59250,28890,59250,-32943,-32943,2012
"2616324740",1385,1736,1385,351,351,2012
"2616328360",1493,1248,1493,-245,-245,2012
"2616331420",2571,3085,2571,510,510,2012
"2616332020",325,390,325,65,65,2012
"2616335420",583,843,583,66,66,2012
"2616335480",801,431,801,-407,-407,2012
"2616335520",800,599,800,-201,-201,2012
"2616335540",806,1243,806,437,437,2012
"2616335580",1167,847,1167,-334,-334,2012
"2616336280",2669,2312,2669,-675,-675,2012
"2616336700",1872,1480,1872,-416,-416,2012
"2616338180",1740,987,1740,-762,-762,2012
"2616340040",1240,1338,1240,52,52,2012
"2616340680",4411,3126,4411,-1376,-1376,2012
"2616347800",3869,3998,3869,66,66,2012
"2616349000",6884,5315,6884,-1783,-1783,2012
"2616352940",1214,1492,1214,278,278,2012
"2616358980",395,453,395,58,58,2012
"2616359000",2290,2906,2290,561,561,2012
"2616365060",1742,1274,1742,-496,-496,2012
"2616365080",2103,2383,2103,70,70,2012
"2616367625",5071,4629,5071,-496,-496,2012
"2616368760",1504,1106,1504,-408,-408,2012
"2616368880",1316,1725,1316,384,384,2012
"2616369180",354,189,354,-165,-165,2012
"2616369420",2918,3104,2918,47,47,2012
"2616374960",3000,3175,3000,141,141,2012
"2616377360",780,684,780,-96,-96,2012
"2616379000",6657,8465,6657,1685,1685,2012
"2616380420",1058,1110,1058,32,32,2012
"2616381660",2860,4297,2860,1371,1371,2012
"2616382453",271,162,271,-160,-160,2012
"2616384940",2117,1881,2117,-366,-366,2012
"2616386000",9881,10018,9881,-344,-344,2012
"2616388380",1237,1820,1237,583,583,2012
"2616388900",3305,2036,3305,-1291,-1291,2012
"2616301380",1951,1397,1951,-610,-610,2013
"2616307020",1895,369,1895,-1526,-1526,2013
"2616311220",3855,2870,3855,-1048,-1048,2013
"2616313120",7101,7756,7101,-195,-195,2013
"2616321000",7144,5429,7144,-2505,-2505,2013
"2616321020",4449,5286,4449,708,708,2013
"2616322000",54951,28843,54951,-28655,-28655,2013
"2616324740",1570,1375,1570,-195,-195,2013
"2616328360",1383,1253,1383,-130,-130,2013
"2616331420",2862,2685,2862,-200,-200,2013
"2616332020",351,445,351,94,94,2013
"2616335420",563,940,563,162,162,2013
"2616335480",828,555,828,-296,-296,2013
"2616335520",898,630,898,-268,-268,2013
"2616335540",923,856,923,-67,-67,2013
"2616335580",1160,993,1160,-178,-178,2013
"2616336280",2549,2352,2549,-558,-558,2013
"2616336700",1606,1487,1606,-143,-143,2013
"2616338180",1280,833,1280,-458,-458,2013
"2616340040",1410,1057,1410,-392,-392,2013
"2616340680",3089,3548,3089,384,384,2013
"2616347800",4260,3820,4260,-488,-488,2013
"2616349000",7038,5939,7038,-1387,-1387,2013
"2616352940",1423,1572,1423,117,117,2013
"2616358980",358,471,358,113,113,2013
"2616359000",2500,2953,2500,353,353,2013
"2616365060",1754,1267,1754,-541,-541,2013
"2616365080",1922,2412,1922,276,276,2013
"2616367625",5803,4685,5803,-1184,-1184,2013
"2616368760",1069,846,1069,-235,-235,2013
"2616368880",1039,1750,1039,694,694,2013
"2616369180",313,101,313,-212,-212,2013
"2616369420",3033,3382,3033,269,269,2013
"2616374960",2801,3537,2801,711,711,2013
"2616377360",704,539,704,-200,-200,2013
"2616379000",6352,8221,6352,1747,1747,2013
"2616380420",1312,1095,1312,-264,-264,2013
"2616381660",3578,4139,3578,510,510,2013
"2616382453",278,132,278,-202,-202,2013
"2616384940",1976,1665,1976,-423,-423,2013
"2616386000",9754,10093,9754,-46,-46,2013
"2616388380",1245,2066,1245,808,808,2013
"2616388900",3072,2041,3072,-1055,-1055,2013
"2616301380",1764,1677,1764,-137,-137,2014
"2616307020",2065,323,2065,-1742,-1742,2014
"2616311220",3602,2848,3602,-789,-789,2014
"2616313120",8286,8421,8286,-731,-731,2014
